RANK,USER,TOTAL,GATE,DELAY,TICK
718,can1357,37,33,4,
719,zhiyv17,37,33,4,
720,white woman gaming,37,33,4,
721,Raccoons,37,33,4,
722,EffElYouEx,37,33,4,
723,StarDuster,37,33,4,
724,KlunZ,37,33,4,
725,Ryan,37,33,4,
726,Glen Runciter,37,33,4,
727,DarthSack,37,33,4,
728,GJHarwood,37,33,4,
729,sadovnikovss,37,33,4,
730,olorin3125,37,33,4,
731,BeaVer,37,33,4,
732,grizzly590,37,33,4,
733,eryk500,37,33,4,
734,EffElYouEx,37,33,4,
735,Mascote DDOS,37,33,4,
736,Olof,37,33,4,
737,lixiaojie,37,33,4,
738,Fungi,37,33,4,
739,dtabakov2,37,33,4,
740,MechanicalSwarm,37,33,4,
741,Jolly Fisher [Mode: Casual],37,33,4,
742,mikuri,37,33,4,
743,Matej\_Drahovsky,37,33,4,
744,Fififionek,37,33,4,
745,ZG1seg,37,33,4,
746,Otakode,37,33,4,
747,226409112,37,33,4,
748,DoremySwee,37,33,4,
749,sam.chung1999,37,33,4,
750,Swan,37,33,4,
751,Cordyceps Humanis,37,33,4,
752,grkt125,37,33,4,
753,wzsgxh,37,33,4,
754,Martin,37,33,4,
755,blackthorn,37,33,4,
756,,37,33,4,
757,xXSeabassXx,37,33,4,
758,sammyhawk,37,33,4,
759,ArsenicDrop,37,33,4,
760,Yunfeng,37,33,4,
761,sunday,37,33,4,
762,CrafterFB,37,33,4,
763,Mark,37,33,4,
764,PepperoniPizza,37,33,4,
765,hannah,37,33,4,
766,Mouro,37,33,4,
767,coolinhi256,37,33,4,
768,482.36,37,33,4,
769,Archimagus,37,33,4,
770,dokeyo1001,37,33,4,
771,inbarondo,37,33,4,
772,ArnH,37,33,4,
773,Freudimus Maximus,37,33,4,
774,dashll,37,33,4,
775,petermax,37,33,4,
776,CreeperCompany5,37,33,4,
777,antofire,37,33,4,
778,DownArcade,37,33,4,
779,A/C,37,33,4,
780,old\_one\_15,37,33,4,
781,Spaceymip,37,33,4,
782,KaWeNGoD,37,33,4,
783,ZaDoctorZulu,37,33,4,
784,,37,33,4,
785,,37,33,4,
786,Carmenere,37,33,4,
787,Captain Cool,37,33,4,
788,comrad\_stalin,37,33,4,
789,Murzahg,37,33,4,
790,lekkel124,37,33,4,
791,[RVN]Nicodem-X,37,33,4,
792,Pike713,37,33,4,
793,Tekno,37,33,4,
794,摸不着的锦鲤,37,33,4,
795,MetallicEye,37,33,4,
796,Monad,37,33,4,
797,natchan,37,33,4,
798,dont b mad cuz im bad,37,33,4,
799,elume,37,33,4,
800,Cygwin231,37,33,4,
801,余厌✨,37,33,4,
802,FlyingSheep,37,33,4,
803,Ericloewe,37,33,4,
804,Comtraya,37,33,4,
805,Kirty,37,33,4,
806,toke,37,33,4,
807,BunnyInATie,37,33,4,
808,iDesolate,37,33,4,
809,Ch1pless,37,33,4,
810,HannoMontano,37,33,4,
811,tav,37,33,4,
812,kipsora,37,33,4,
813,Dante,37,33,4,
814,shigawire,37,33,4,
815,srjek,37,33,4,
816,Mevy,37,33,4,
817,Marco Pogo,37,33,4,
818,rukami,37,33,4,
819,MrFixxiT,37,33,4,
820,wickie37,37,33,4,
821,ranger\_e\_p,37,33,4,
822,monika-trenholme,37,33,4,
823,kenpeter,37,33,4,
824,Zalastra,37,33,4,
825,hjh,37,33,4,
826,kzotn,37,33,4,
827,cameronb2100,37,33,4,
828,The Great Detective,37,33,4,
829,Tate654,37,33,4,
830,Taruu,37,33,4,
831,whd51810,37,33,4,
832,kerosenelamp1884,37,33,4,
833,Glovemage,37,33,4,
834,Folobort,37,33,4,
835,Li Wong Fong,37,33,4,
836,Edward,37,33,4,
837,decorator\_factory,37,33,4,
838,iwashi,37,33,4,
839,ken\_raice960,37,33,4,
840,Helvetica,37,33,4,
841,ramuDotZip,37,33,4,
842,Menumorutul,37,33,4,
843,kwanzknoel,37,33,4,
844,gzoly81,37,33,4,
845,metaverser,37,33,4,
846,MadocComadrin,37,33,4,
847,Sigmanificient,37,33,4,
848,Drew,37,33,4,
849,Hank The Tundra Wanderer,37,33,4,
850,MooN,37,33,4,
851,Acebulf,37,33,4,
852,jkz,37,33,4,
853,LanzaJ,37,33,4,
854,palaeoabyss,37,33,4,
855,sivoh1,37,33,4,
856,Roy,37,33,4,
857,Hadopire,37,33,4,
858,Jellyfish,37,33,4,
859,toaru.k2,37,33,4,
860,Soul,37,33,4,
861,Mogos,37,33,4,
862,ATaco,37,33,4,
863,Thaui,37,33,4,
864,Kimaluco17,37,33,4,
865,CUBEJacky,37,33,4,
866,Carteiro,37,33,4,
867,Dietrich,37,33,4,
868,pieter.van.os,37,33,4,
869,MelonFelon,37,33,4,
870,2421370618,37,33,4,
871,tctianchi,37,33,4,
872,我睡在窝里,37,33,4,
873,ews,37,33,4,
874,mwpher,37,33,4,
875,Brandon,37,33,4,
876,L.ptt,37,33,4,
877,MengLei,37,33,4,
878,Halver,37,33,4,
879,靓仔,37,33,4,
880,cramdark,37,33,4,
881,Robthehood,37,33,4,
882,regen,37,33,4,
883,Moritz,37,33,4,
884,Ferroxen,37,33,4,
885,dinoper,37,33,4,
886,Storm,37,33,4,
887,\_4Z\_,37,33,4,
888,S,37,33,4,
889,jaggy,37,33,4,
890,Trond Fiske,37,33,4,
891,maedas,37,33,4,
892,SubCine,37,33,4,
